Bridge Opportunity: CaseSafeID,Bridge Opportunity: Project Code,Bridge Opportunity: Country,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Stage,Bridge Opportunity: Sub-Stage,Bridge Opportunity: Close Date,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,Bridge Name,Bridge Opportunity: River Name,Bridge Opportunity: Research Initiative,Bridge Opportunity: Monitoring Campaign,Form: Form Name,Bridge Opportunity: GPS (Latitude),Bridge Opportunity: GPS (Longitude),Individuals Directly Served,Bridge Opportunity: Population Dataset URL,Bridge Opportunity: Population Estimate 2000m,Bridge Opportunity: Population Estimate 5000m,Community Served 1,Individuals served in Community 1,Community Served 2,Individuals served in Community 2,Community Served 3,Individuals served in Community 3,Community Served 4,Individuals served in Community 4,Community Served 5,Individuals served in Community 5,Community Served 6,Individuals Served in Community 6,Form: Created Date,Community Served 7,Individuals Served in Community 7,Community Served 8,Individuals Served in Community 8,Community Served 9,Individuals Served in Community 9,Community Served 10,Individuals Served in Community 10,geometry,WorldPop_1km,WorldPop_1_5km,WorldPop_2km,WorldPop_2_5km,WorldPop_3km,WorldPop_1km_unproj,WorldPop_1_5km_unproj,WorldPop_2km_unproj,WorldPop_2_5km_unproj,WorldPop_3km_unproj
006f100000a86DrAAI,1007391,Rwanda,Rwanda - Kanyarusanga 1 - 1007391,Complete,In Service,5/12/23,Western Province,Karongi,Rwankuba,Rubazo(Kanyarusanga-Nyagafumba),Kanyarusanga 1,Gisuma,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.11.18,-2.15350833,29.356425,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9476.0,40269.0,Rubazo,2479.0,Gasata,3269.0,,0.0,,0.0,,0.0,,,11/18/18,,,,,,,,,POINT (428413.46678241546 4761884.954427409),2445.55,5181.99,9202.43,15662.42,19903.33,2473.9,5253.94,9305.15,15799.52,20300.27
006f100000a86DsAAI,1007392,Rwanda,Rwanda - Kinjongo - 1007392,Rejected,Technical,11/5/18,Western Province,Karongi,Gishari,Nyarusange village - Birambo village,Kinjongo,Kabakobwa,,,Project Assessment - 2018.10.14,-2.14811,29.52184,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6414.0,30493.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,10/14/18,,,,,,,,,POINT (446813.3266251818 4762488.608983309),2345.79,3987.92,6254.59,8719.47,11676.42,2425.57,4101.32,6367.77,8948.08,11934.71
006f100000d1fMTAAY,1014027,Rwanda,Rwanda - Musasa 3A - 1014027,Identified,Requested,12/31/18,Western Province,Karongi,Ruganda-Gashali,Kabingo-Tongati(Kabingo-Gataba),Musasa 3A,Musasa,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.10.28,-2.19898833,29.51227783,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3800.0,25558.0,Kabingo cell,2100.0,Kabaranda,662.0,Bizitiro,748.0,Nyagisozi,987.0,Gataba,835.0,,,10/28/18,,,,,,,,,POINT (445751.4984097944 4756862.715164284),844.18,2103.22,4291.21,7151.28,9964.78,864.33,2161.2,4405.45,7291.8,10204.15
006f100000d1fMTAAY,1014027,Rwanda,Rwanda - Musasa 3A - 1014027,Identified,Requested,12/31/18,Western Province,Karongi,Ruganda-Gashali,Kabingo-Tongati(Kabingo-Gataba),Musasa 3A,Musasa,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.10.28,-2.19898833,29.51227783,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3800.0,25558.0,Kabingo cell,2100.0,Kabaranda,662.0,Bizitiro,748.0,Nyagisozi,987.0,Gataba,835.0,,,10/28/18,,,,,,,,,POINT (445751.4984097944 4756862.715164284),844.18,2103.22,4291.21,7151.28,9964.78,864.33,2161.2,4405.45,7291.8,10204.15
006f100000d1fMdAAI,1014029,Rwanda,Rwanda - Nyamata - 1014029,Rejected,Social,12/31/18,Western Province,Karongi,Ruganda,Biguhu(Nyagasozi),Nyamata,Nyamata,,,Project Assessment - 2018.10.28,,,55.0,,,,Hhh,55.0,,0.0,,0.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (Infinity Infinity),,,,,,,,,,
006f100000d1fMiAAI,1014030,Rwanda,Rwanda - Ngange - 1014030,Rejected,Technical,11/14/18,Western Province,Karongi,Ruganda,Biguhu-Rubona(Ngange-Maryohe),Ngange,Bitoboro,,,Project Assessment - 2018.10.28,-2.230115,29.47708167,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3503.0,21216.0,Maryohe,413.0,Kiguhu,742.0,Gitwa,351.0,Murambi,380.0,Ngange,514.0,,,10/28/18,,,,,,,,,POINT (441837.79817909177 4753419.730012816),808.16,1877.47,3268.27,5568.25,7590.56,816.28,1950.59,3316.51,5684.56,7809.86
006f100000d1fMsAAI,1014031,Rwanda,Rwanda - Nyabikeri - 1014031,Complete,In Service,6/18/21,Western Province,Karongi,Ruganda,Nyabikeri(Nyabikeri-Gahororo),Nyabikeri,Musasa,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.10.28,-2.20900667,29.47158,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3755.0,22555.0,Nyabikeri,845.0,Gahororo,782.0,Kibingo,840.0,Musongati,780.0,Muciro,754.0,,,10/28/18,,,,,,,,,POINT (441225.0175150747 4755753.451212649),1869.83,3138.02,4501.5,6563.16,9277.0,1900.61,3134.51,4640.03,6706.42,9486.36
006f100000d1fMxAAI,1014032,Rwanda,Rwanda - Dusasa - 1014032,Rejected,Technical,11/14/18,Western Province,Karongi,Ruganda,Nyabikeri(Dusasa-Kiguhu),Dusasa,Musasa,,,Project Assessment - 2018.10.28,-2.2195333,29.459935,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3016.0,23647.0,Dusasa,681.0,Kiguhu,742.0,Gahororo,782.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (439930.1558486198 4754589.058231433),849.01,1437.11,2994.33,5586.33,8333.08,879.45,1517.08,3030.86,5675.21,8546.42
006f100000d1fN2AAI,1014033,Rwanda,Rwanda - Gikuku - 1014033,Rejected,Technical,11/10/18,Western Province,Karongi,Ruganda,Biguhu(Ngange),Gikuku,Gikuku,,,Project Assessment - 2018.10.28,-2.23241333,29.4756,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3375.0,21075.0,Ngange,514.0,Murambi,380.0,Gitwa,351.0,Kiguhu,742.0,Maryohe,413.0,,,10/28/18,,,,,,,,,POINT (441673.0836473998 4753165.5460859),922.18,1771.48,2731.93,4889.76,7312.49,939.58,1839.87,2810.51,5031.81,7533.59
006f100000d1fNCAAY,1014035,Rwanda,Rwanda - Kabingo - 1014035,Rejected,Technical,11/16/18,Western Province,Karongi,Ruganda-Gashali,Kabingo-Mwendo(Kabingo-Gihororo),Kabingo,Musasa,,,Project Assessment - 2018.10.28,-2.20644333,29.518888,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4110.0,24676.0,Kabingo cell,2100.0,Gihororo,695.0,Gataba,835.0,Kabageni,608.0,Kagorora,1203.0,,,10/28/18,,,,,,,,,POINT (446487.0197996518 4756038.663502662),921.86,2411.73,4648.4,6810.61,9536.49,949.6,2453.08,4719.25,7007.48,9782.65
006f100000d1fNHAAY,1014036,Rwanda,Rwanda - Rubona 2 - 1014036,Rejected,Technical,11/16/18,Western Province,Karongi,Ruganda,Biguhu-Rubona(Muremure-Rubona),Rubona 2,Nganzo,,,Project Assessment - 2018.10.28,-2.2405167,29.491855,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,2754.0,21478.0,Rubona,650.0,Muremure,412.0,Nyagasozi,375.0,Maryohe,413.0,Mugano sector,20442.0,,,10/28/18,,,,,,,,,POINT (443481.42078042804 4752270.196974244),451.37,1160.44,2565.77,5009.81,7273.04,466.61,1184.0,2606.44,5151.36,7576.63
006f100000d1fNHAAY,1014036,Rwanda,Rwanda - Rubona 2 - 1014036,Rejected,Technical,11/16/18,Western Province,Karongi,Ruganda,Biguhu-Rubona(Muremure-Rubona),Rubona 2,Nganzo,,,Project Assessment - 2018.10.28,-2.2405167,29.491855,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,2754.0,21478.0,Rubona,650.0,Muremure,412.0,Nyagasozi,375.0,Maryohe,413.0,Mugano sector,20442.0,,,10/28/18,,,,,,,,,POINT (443481.42078042804 4752270.196974244),451.37,1160.44,2565.77,5009.81,7273.04,466.61,1184.0,2606.44,5151.36,7576.63
006f100000d1fNMAAY,1014037,Rwanda,Rwanda - Nyagahara - 1014037,Rejected,Technical,11/15/18,Western Province,Karongi,Ruganda,Biguhu(Ngange),Nyagahara,Rwagatama,,,Project Assessment - 2018.10.28,-2.23438167,29.47267167,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3271.0,21142.0,Ngange,514.0,Murambi,380.0,Gitwa,351.0,Kiguhu,742.0,Maryohe,413.0,,,10/28/18,,,,,,,,,POINT (441347.44606101816 4752947.791058973),998.6,1548.54,2419.85,4272.78,7095.74,1022.77,1595.06,2483.07,4333.41,7263.33
006f100000d1fNRAAY,1014038,Rwanda,Rwanda - Kabuga - 1014038,Identified,Requested,12/31/18,Western Province,Karongi,Ruganda-Mugano,Biguhu-Sovu(Muremure-Kabuga),Kabuga,Mbirurume,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.10.28,-2.246215,29.491565,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,2562.0,20947.0,Muremure,412.0,Nyagasozi,375.0,Mugano,20422.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (443449.38345657976 4751640.128808097),547.19,978.47,2422.17,4498.11,7130.76,556.52,995.01,2453.53,4612.27,7272.15
006f100000d1fNWAAY,1014039,Rwanda,Rwanda - Kaduha - 1014039,Complete,In Service,7/7/23,Western Province,Karongi,Ruganda-Mutuntu,Nyamugwagwa-Murengezo(Kaduha-Karambo),Kaduha,Kiraga,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.10.28,-2.234305,29.436305,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3488.0,27325.0,Nyamugwagwa,2341.0,Murengezo,3016.0,,0.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (437302.4014200369 4752954.766922957),1084.36,1779.91,3582.14,6421.33,8893.1,1081.7,1841.83,3542.77,6632.97,9308.67
006f100000d1fOjAAI,1014048,Rwanda,Rwanda - Muremure - 1014048,Rejected,Technical,11/15/18,Western Province,Karongi,Ruganda,Biguhu-Rubona(Muremure-Maryohe),Muremure,Nganzo,,,Project Assessment - 2018.10.28,-2.23574,29.48168167,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3143.0,20927.0,Muremure,412.0,Maryohe,413.0,Nyagasozi,375.0,Rubona,650.0,Mugano Sector,20442.0,,,10/28/18,,,,,,,,,POINT (442349.6718439576 4752797.957803738),844.39,1674.53,2869.06,4513.75,6946.54,862.8,1744.48,2959.72,4674.73,7125.99
006f100000d1fOtAAI,1014049,Rwanda,Rwanda - Nyabisiga - 1014049,Rejected,Technical,11/16/18,Western Province,Karongi,Ruganda-Gashari,Rugobagoba-Birambo(Nyagisiga-Kabirizi),Nyabisiga,Kabakobwa,,,Project Assessment - 2018.10.28,-2.153882,29.506953,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5941.0,29616.0,Nyabisiga,516.0,Nyakivumba,556.0,Kabirizi,764.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (445157.58217518206 4761849.879260227),1605.32,3304.26,5509.94,8013.14,10563.08,1539.58,3300.49,5570.34,8198.61,10820.52
006f100000d1fOyAAI,1014050,Rwanda,Rwanda - Rwankuba - 1014050,Rejected,Technical,12/31/18,Western Province,Karongi,Rwankuba sector,Nyantwa village( Bigugu cell ) - Muvumba village ( Munini cell ),Rwankuba,Kaganda,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.10.28,-2.18135,29.37769,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5153.0,25515.0,Nyantwa village,852.0,Muvumba village,654.0,Ruhuha village,645.0,Gakangaga,645.0,Mifuba,645.0,,,10/28/18,,,,,,,,,POINT (430780.1880295051 4758807.445256435),1726.39,4499.06,8010.33,13089.28,17253.25,1800.01,4584.88,8122.46,13292.1,17566.04
006f100000d1fPDAAY,1014051,Rwanda,Rwanda - Karutare - 1014051,Rejected,Technical,12/14/18,Western Province,Karongi,Gashali-Ruganda,Rugobagoba-Rugobagoba(Karutare-Gatare),Karutare,Kabakobwa,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.10.28,-2.164835,29.491473,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4501.0,27991.0,Karutare,689.0,Karambo,706.0,Gatare,751.0,Nyakivumba,473.0,Shungwe,532.0,,,10/28/18,,,,,,,,,POINT (443436.0769717021 4760638.24952806),1479.67,2298.12,3906.22,6416.83,9131.14,1493.01,2368.45,3951.42,6501.52,9274.38
006f100000d1fPNAAY,1014052,Rwanda,Rwanda - Munini I - 1014052,Complete,In Service,2/18/22,Western Province,Karongi,Rwankuba sector,Nyantwa village ( Bigugu cell ) - Byimana village ( Munini cell ),Munini I,Kaganda,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.10.28,-2.18836,29.37793,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5071.0,25887.0,Byimana village,654.0,Nyantwa,615.0,Muyira,421.0,Kinaba,511.0,Gakangaga,496.0,,,10/28/18,,,,,,,,,POINT (430807.205227802 4758032.350961026),1960.06,4658.32,7986.18,11362.41,15931.7,1990.38,4723.16,8058.13,11610.72,16286.66
006f100000d1fPcAAI,1014053,Rwanda,Rwanda - Munini II - 1014053,Rejected,Technical,11/5/18,Western Province,Karongi,Rwankuba,Muvumba village- Byimana village ( Both are in Munini cell ),Munini II,Rutare,,,Project Assessment - 2018.10.28,-2.1886,29.37909,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4974.0,26195.0,Byimana,852.0,,0.0,,0.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (430936.24798941304 4758005.867282008),1895.53,4517.22,7885.27,11383.27,15652.07,1883.33,4631.94,7977.7,11570.88,15988.08
006f100000d1fPhAAI,1014054,Rwanda,Rwanda - Kagusa - 1014054,Complete,In Service,5/3/24,Western Province,Karongi,Rwankuba,Muyira village ( Munini cell) - Kagusa village ( Bigugu cell ),Kagusa,Kaganda,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.10.28,-2.20151,29.3787,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4965.0,28001.0,Muyira,979.0,Kagusa,646.0,,0.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (430893.459525545 4756578.372902886),1646.39,4005.78,6767.47,10066.18,13188.66,1652.33,4105.79,6837.77,10145.5,13319.01
006f100000d1fPmAAI,1014055,Rwanda,Rwanda - Rukore - 1014055,Rejected,Technical,11/5/18,Western Province,Karongi,Rwankuba sector,Rukore village - Ryampande village ( both villages are in Rubumba cell ),Rukore,Bikurumumbwe,,,Project Assessment - 2018.10.28,-2.17259,29.40382,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,2865.0,25869.0,Ryampande,978.0,Rukore,979.0,Gishwati,649.0,Himbo,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (433686.3640405667 4759777.222140767),1608.81,3440.98,6078.8,9350.29,12207.49,1640.87,3515.61,6135.81,9449.5,12356.92
006f100000d1fPrAAI,1014056,Rwanda,Rwanda - Mugonero - 1014056,Complete,In Service,6/25/21,Western Province,Karongi,Rwankuba sector,Kanyarusanga village ( Rubazo cell ) - Kigarama village ( Bisesero cell ),Mugonero,Kiraro,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.10.28,-2.14763,29.34468,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,13259.0,41928.0,Kanyarusanga,540.0,Mubuga sector,0.0,Gishyita sector,0.0,Twumba sector,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (427106.70400161034 4762534.376879496),1548.97,4113.0,10284.6,14581.43,18639.19,1546.22,3951.92,10316.0,14750.03,18855.52
006f100000d1fPwAAI,1014057,Rwanda,Rwanda - Kivumu - 1014057,Rejected,Technical,11/11/18,Western Province,Karongi,Ruganda,Kivumu(Kagorora),Kivumu,Gatare,,,Project Assessment - 2018.10.28,-2.228383,29.51722,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4094.0,22331.0,Kagorora,580.0,Birambo,623.0,Mugano sector,20442.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (446302.2784886353 4753612.75998947),630.89,1959.33,3676.72,6146.04,8947.41,660.4,2049.24,3788.46,6394.09,9194.53
006f100000d1fRxAAI,1014059,Rwanda,Rwanda - Kagorora - 1014059,Identified,Requested,12/31/18,Western Province,Karongi,Ruganda-Mugano,Kivumu-Gitwa(Kagorora-Nyakibingo),Kagorora,Mbirurume,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.10.28,-2.231883,29.517175,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4062.0,22188.0,Kagorora,580.0,Birambo,623.0,Mugano sector,20442.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (446297.400101082 4753225.767409754),324.63,1824.32,3553.62,5968.04,8811.99,348.89,1858.98,3716.19,6119.25,9001.76
006f100000d1fSCAAY,1014060,Rwanda,Rwanda - Birambo - 1014060,Rejected,Technical,11/13/18,Western Province,Karongi,Rugamba,Kabingo-Kivumu( Birambo-Kabingo),Birambo,Gatimbiri,,,Project Assessment - 2018.10.28,-2.21065,29.519803,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4130.0,24024.0,Kabingo cell,2100.0,Kagorora,580.0,Birambo,623.0,Kabageni,628.0,Gihororo,695.0,,,10/28/18,,,,,,,,,POINT (446588.9457666765 4755573.5700681545),1132.52,2671.2,4285.26,6559.81,9149.61,1148.21,2721.77,4429.61,6781.51,9402.38
006f100000d1fSWAAY,1014061,Rwanda,Rwanda - Gatare - 1014061,Complete,In Service,6/28/24,Western Province,Karongi,Mutuntu sector (Karongi district ) - Mushubi sector ( Nyamagabe district ),Mayombo village (gisayura cell ) _ Rwamiko village ( ruteteri cell ),Gatare,Mbirurume river,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.8.17,-2.26898,29.456363,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3845.0,23016.0,Rwamiko,586.0,Nyakibande,625.0,Maypmbo,540.0,Ngundusi,630.0,,0.0,,,8/17/18,,,,,,,,,POINT (439534.8723301396 4749121.5952282585),553.78,1584.34,2719.24,4390.3,6863.92,527.47,1598.62,2782.19,4499.29,7060.87
006f100000d1fSWAAY,1014061,Rwanda,Rwanda - Gatare - 1014061,Complete,In Service,6/28/24,Western Province,Karongi,Mutuntu sector (Karongi district ) - Mushubi sector ( Nyamagabe district ),Mayombo village (gisayura cell ) _ Rwamiko village ( ruteteri cell ),Gatare,Mbirurume river,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.10.28,-2.26898,29.456363,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3845.0,23016.0,Mayombo,538.0,Rwamiko,846.0,Ngundasi village,949.0,Gatwa village,666.0,GASHUBI village,575.0,,,10/28/18,,,,,,,,,POINT (439534.8723301396 4749121.5952282585),553.78,1584.34,2719.24,4390.3,6863.92,527.47,1598.62,2782.19,4499.29,7060.87
006f100000d1fSbAAI,1014062,Rwanda,Rwanda - Gitwa - 1014062,Rejected,Technical,11/11/18,Western Province,Karongi,Ruganda,Biguhu(Gitwa-muremure),Gitwa,Nyamutukura,,,Project Assessment - 2018.10.28,-2.242973,29.464718,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3365.0,21408.0,Gitwa,351.0,Murambi,380.0,Ngange,514.0,Kibari,458.0,,0.0,,,10/28/18,,,,,,,,,POINT (440463.11320857285 4751997.5299530085),500.4,1230.77,2390.31,3847.72,5791.06,509.14,1247.08,2425.38,3995.02,5936.98
006f100000d1fSlAAI,1014064,Rwanda,Rwanda - Himbo - 1014064,Identified,Requested,12/31/18,Western Province,Karongi,Rwankuba sector,Himbo village- Rukore village ( both villages are in Rubumba cell ),Himbo,Cyabatenga river,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.10.28,-2.1809,29.40968,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3724.0,25873.0,Rukore,976.0,Himbo village,946.0,,0.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (434338.5599486227 4758858.63540134),1396.03,2787.0,5103.48,8054.68,12199.62,1392.46,2762.54,5091.48,8189.47,12340.87
006f100000d1fSqAAI,1014065,Rwanda,Rwanda - Gatorove - 1014065,Identified,Requested,11/5/18,Western Province,Karongi,Mutuntu sector,Mukongoro village( kanyege cell ) - GASHUBI village ( Gisayura cell ),Gatorove,Mbirurume river,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.10.28,-2.26958,29.42796,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4826.0,29643.0,GASHUBI,676.0,Mukongoro,564.0,,0.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (436375.71905224817 4749054.035154909),801.07,2189.14,3672.55,5193.05,7295.35,846.18,2228.35,3794.09,5363.11,7496.87
006f100000d1fSvAAI,1014066,Rwanda,Rwanda - Kamacaca - 1014066,Identified,Requested,12/31/18,Western Province,Karongi,Twumba sector,Murambi village ( Kavumu cell ) - Kaganda village ( Murehe cell ),Kamacaca,Kaganda river,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.10.28,-2.23068,29.38988,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6059.0,32719.0,Murambi,878.0,Kaganda,876.0,,0.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (432138.37483369 4753353.525229293),1058.24,2710.95,4972.64,7817.39,11268.47,1081.86,2791.44,5084.56,7963.35,11544.85
006f100000d1fT5AAI,1014067,Rwanda,Rwanda - Cyunyu - 1014067,Complete,In Service,7/7/23,Western Province,Karongi,Mutuntu sector,Gasharu village ( Gasharu cell ) - Mukongoro village ( kanyege cell ),Cyunyu,Mbirurume,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.10.28,-2.25799,29.41381,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6017.0,33081.0,Gasharu,574.0,Mukongoro,990.0,Gisayura,542.0,Kavumu,948.0,Nyarubuye,784.0,,,10/28/18,,,,,,,,,POINT (434801.3344192341 4750334.920252196),953.54,2242.42,4235.72,7416.52,10186.4,1010.82,2200.44,4337.32,7576.7,10401.03
006f100000d1fTAAAY,1014068,Rwanda,Rwanda - Wamahoro - 1014068,Complete,In Service,5/23/24,Western Province,Karongi,Rwankuba sector,Rubazo,Wamahoro,Nyarusanga,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.10.28,-2.143712,29.352145,,https://api.worldpop.org/v1/services/stats?,11761.84,46643.97,Wamahoro,305.0,Kanyarusanga,540.0,Nyaruyaga,642.0,Kinyege,979.0,Gasharu,875.0,,,10/28/18,,,,,,,,,POINT (427936.91165404906 4762967.951374443),3822.55,9641.57,13215.97,15225.87,17890.69,3890.7,9597.49,13306.77,15370.25,18080.14
006f100000d1fTFAAY,1014069,Rwanda,Rwanda - Gasharu - 1014069,Complete,In Service,6/8/21,Western Province,Karongi,Rwankuba sector,Gasharu village- Wingwa village & Kigogwe village ( all villages are in Nyarusanga cell ),Gasharu,Nyarusanga,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.10.28,-2.13333,29.3625,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,20288.0,42750.0,Gasharu,597.0,Wingwa,548.0,Kigogwe,600.0,Karambo,579.0,Bucyurabuhoro,697.0,,,10/28/18,,,,,,,,,POINT (429088.3045623401 4764116.389414428),2822.05,7190.41,11389.48,13797.09,16566.04,2864.96,7418.71,11572.58,13961.35,16810.32
006f100000d1fTKAAY,1014070,Rwanda,Rwanda - Nyabivumu - 1014070,Rejected,Technical,11/5/18,Western Province,Karongi,Ruganda-Gashari,Tongati-Rugobagoba(Nyabivumu-Nyagisiga),Nyabivumu,Gakoni,,,Project Assessment - 2018.10.28,-2.154842,29.5107383,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6018.0,29707.0,Nyabivumu,575.0,Rugobagoba cell,3480.0,,0.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (445578.67162433267 4761743.86883641),1566.95,3434.4,5724.78,8344.26,10727.36,1583.52,3390.96,5797.83,8467.67,10959.08
006f100000d1fTZAAY,1014072,Rwanda,Rwanda - Gisiza - 1014072,Identified,Requested,11/5/18,Western Province,Karongi,Mutuntu sector- Ruganda sector,Nyarutovu village( Murengezo cell ) - Nyagasozi village ( Biguhu cell),Gisiza,Kiraga,,,Project Assessment - 2018.10.28,-2.25545,29.47791,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3093.0,19917.0,Nyarutovu,605.0,Nyagasozi,754.0,Mayombo,764.0,Ngundusi,949.0,Muremure,675.0,,,10/28/18,,,,,,,,,POINT (441930.9316647985 4750618.483771282),463.6,1394.39,2984.55,4861.81,6261.57,478.78,1413.13,3043.43,4924.66,6328.6
006f100000d1fTeAAI,1014073,Rwanda,Rwanda - Ruhondo - 1014073,Rejected,Technical,11/5/18,Western Province,Karongi,Mutuntu sector,Kadehero village ( Kinyonzwe cell ) - Twumba village ( Gakuta cell ),Ruhondo,Mbirurume,,,Project Assessment - 2018.10.28,-2.24952,29.38323,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6782.0,34417.0,Kadehero,518.0,Karumbi,564.0,Rwufi cell,3785.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (431399.5654025183 4751270.052836465),1689.05,3767.0,6552.0,9381.11,12149.38,1697.92,3840.45,6706.92,9526.79,12337.61
006f100000d1fTjAAI,1014074,Rwanda,Rwanda - Cyamakamba - 1014074,Rejected,Technical,11/12/18,Western Province,Karongi,Mutuntu-Ruganda,Murengezo-Nyamugwagwa(Cyamakamba-Kaduha),Cyamakamba,Kiraga,,,Project Assessment - 2018.10.28,-2.22396167,29.43661833,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3356.0,27102.0,Murengezo,3016.0,Nyamugwagwa cell,2341.0,,0.0,,0.0,,0.0,,,10/28/18,,,,,,,,,POINT (437336.81560451584 4754098.445005948),801.49,1943.24,3808.56,6276.45,8811.43,841.56,1970.42,3976.37,6444.47,9119.65
