Bridge Opportunity: CaseSafeID,Bridge Opportunity: Project Code,Bridge Opportunity: Country,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Stage,Bridge Opportunity: Sub-Stage,Bridge Opportunity: Close Date,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,Bridge Name,Bridge Opportunity: River Name,Bridge Opportunity: Research Initiative,Bridge Opportunity: Monitoring Campaign,Form: Form Name,Bridge Opportunity: GPS (Latitude),Bridge Opportunity: GPS (Longitude),Individuals Directly Served,Bridge Opportunity: Population Dataset URL,Bridge Opportunity: Population Estimate 2000m,Bridge Opportunity: Population Estimate 5000m,Community Served 1,Individuals served in Community 1,Community Served 2,Individuals served in Community 2,Community Served 3,Individuals served in Community 3,Community Served 4,Individuals served in Community 4,Community Served 5,Individuals served in Community 5,Community Served 6,Individuals Served in Community 6,Form: Created Date,Community Served 7,Individuals Served in Community 7,Community Served 8,Individuals Served in Community 8,Community Served 9,Individuals Served in Community 9,Community Served 10,Individuals Served in Community 10,geometry,WorldPop_1km,WorldPop_1_5km,WorldPop_2km,WorldPop_1km_unproj,WorldPop_1_5km_unproj,WorldPop_2km_unproj
006f100000d7611AAA,1013244,Rwanda,Rwanda - Mubarame - 1013244,Rejected,Technical,11/30/18,Northern Province,Burera,Nemba,Kivumu(Songorero),Mubarame,Mubarame,,,Project Pre-Assessment - 2018.9.2,-1.58391,29.85683,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5845.0,42007.0,Songorero,970.0,,0.0,,0.0,,0.0,,0.0,,,9/2/18,,,,,,,,,POINT (484070.0137488989 4824876.81473465),1059.14208984375,2816.09130859375,5274.98828125,1085.220703125,2807.27587890625,5315.76904296875
006f100000d7616AAA,1013245,Rwanda,Rwanda - Kigeyo ya 1 (Butambi) - 1013245,Rejected,Technical,12/31/18,Northern Province,Burera,Nemba,Kivumu (Kigeyo),Kigeyo ya 1 (Butambi),Muhondo,,,Project Pre-Assessment - 2018.9.2,-1.60154,29.88182,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7962.0,42558.0,Kigeyo,776.0,Muhondo,1200.0,,0.0,,0.0,,0.0,,,9/2/18,,,,,,,,,POINT (486850.67298823886 4822927.741193442),2652.75927734375,5139.5927734375,7421.740234375,2636.64111328125,5214.88818359375,7499.75
006f100000d761BAAQ,1013246,Rwanda,Rwanda - Kidomo - 1013246,Rejected,Technical,12/12/18,Northern Province,Burera,Nemba,Rushara (Cyave),Kidomo,Nyamusanze,,,Project Assessment - 2018.9.2,-1.56507,29.83916,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6126.0,44431.0,Cyave,910.0,Kidomo,480.0,Nyabitare,557.0,Rwata,865.0,,0.0,,,9/2/18,,,,,,,,,POINT (482103.77387718734 4826959.705636075),1345.054443359375,3371.20263671875,5900.875,1355.738037109375,3426.410400390625,6050.11083984375
006f100000d761BAAQ,1013246,Rwanda,Rwanda - Kidomo - 1013246,Rejected,Technical,12/12/18,Northern Province,Burera,Nemba,Rushara (Cyave),Kidomo,Nyamusanze,,,Project Assessment - 2018.12.12,-1.56507,29.83916,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6126.0,44431.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,12/12/18,,,,,,,,,POINT (482103.77387718734 4826959.705636075),1345.054443359375,3371.20263671875,5900.875,1355.738037109375,3426.410400390625,6050.11083984375
006f100000d7EPzAAM,1013316,Rwanda,Rwanda - Zihare - 1013316,Rejected,Technical,11/10/18,Northern Province,Burera,Gatebe -Bungwe,Gabiro - Zihare,Zihare,Ruhurura,,,Project Assessment - 2018.9.9,-1.50342,29.95362,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8801.0,45886.0,Zihare,299.0,Buzaniro,348.0,Kajerijeri,623.0,Tumba,799.0,"Mutungo, Gitaba, Nyakabingo,Kagano",2800.0,,,9/9/18,,,,,,,,,POINT (494839.2829886615 4833776.608379433),962.0415649414062,2848.3291015625,6410.22265625,1088.6298828125,2940.37939453125,6709.427734375
006f100000d7EQ9AAM,1013317,Rwanda,Rwanda - Buzaniro - 1013317,Rejected,Technical,11/13/18,Northern Province,Burera,Bungwe,Mudugali,Buzaniro,Ruhurura,,,Project Assessment - 2018.9.9,-1.50145,29.95181,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8751.0,44440.0,Zihare,299.0,Kivumu,305.0,Buzaniro,348.0,Buzaniro,482.0,,0.0,,,9/9/18,,,,,,,,,POINT (494637.87887612643 4833994.415139893),887.24951171875,2810.6787109375,6737.79150390625,894.27197265625,2902.8525390625,6913.09033203125
006f100000d7EQEAA2,1013318,Rwanda,Rwanda - Kwa musakiranya - 1013318,Rejected,Technical,9/14/18,Northern Province,Burera,Gatebe,Musenda,Kwa musakiranya,Rukopfu,,,Project Assessment - 2018.9.9,-1.56761,29.99711,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8486.0,49625.0,Bikumba,1400.0,Rurambi,567.0,Nyagafunzo,840.0,Muremure,576.0,Kabuga,0.0,,,9/9/18,,,,,,,,,POINT (499678.43842976895 4826679.558790581),2094.70703125,4416.6806640625,7562.65673828125,2134.8037109375,4528.296875,7680.82421875
006f100000d7EQOAA2,1013319,Rwanda,Rwanda - Kivumo - 1013319,Rejected,Technical,11/15/18,Northern Province,Burera,Bungwe,Mudugali,Kivumo,Ruhoga,,,Project Assessment - 2018.9.9,-1.49022,29.95422,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7916.0,41091.0,Kivumo,305.0,Rubayo,525.0,Sangabuzi,375.0,,0.0,,0.0,,,9/9/18,,,,,,,,,POINT (494906.0147288683 4835236.054738978),1325.3973388671875,2899.45263671875,6064.583984375,1353.126220703125,3044.89208984375,6018.71044921875
006f100000d7EQdAAM,1013320,Rwanda,Rwanda - Rusuzuma - 1013320,Rejected,Technical,11/12/18,Northern Province,Burera,Gitovu,Mariba,Rusuzuma,Cyeru,,,Project Assessment - 2018.9.9,-1.49763,29.80603,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6703.0,43084.0,Rusuzuma,452.0,Burabwa,865.0,Bitagara,274.0,Kiboga,418.0,"Runyenyeli, Buhemba and Mariba",1871.0,,,9/9/18,,,,,,,,,POINT (478416.80199872266 4834415.873781975),779.0382690429688,1620.3427734375,2833.88525390625,789.3189697265625,1721.86279296875,2899.231689453125
006f100000d7EQxAAM,1013321,Rwanda,Rwanda - Kwa moja - 1013321,Rejected,Technical,11/5/18,Northern Province,Burera,Gitovu,Runoga ( Kiraro ),Kwa moja,Murindi,,,Project Assessment - 2018.9.9,-1.52521,29.78268,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8970.0,48638.0,Kiraro,638.0,Musekera,828.0,Remya,720.0,Bushima,720.0,Mutungo and Gatenga,1421.0,,,9/9/18,,,,,,,,,POINT (475818.9219259615 4831366.253138641),2549.8837890625,5191.3046875,8393.265625,2515.462646484375,5246.19873046875,8426.814453125
006f100000d7ER7AAM,1013322,Rwanda,Rwanda - Mushubi - 1013322,Rejected,Technical,11/10/18,Northern Province,Burera,Rwerere,Kigali (Mushubi),Mushubi,Nyirabirande,,,Project Assessment - 2018.9.9,-1.52982,29.85156,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7418.0,41969.0,Mushubi,476.0,Gacyamo,890.0,Butare,950.0,Ryaruhirima,982.0,"Murambi, Gatovu, Mucaca, Ntazi, Kirambo",3268.0,,,9/9/18,,,,,,,,,POINT (483483.2184618934 4830857.202480502),990.16064453125,3021.83154296875,5278.26953125,1011.8313598632812,3051.16796875,5340.56103515625
006f100000d7ERlAAM,1013323,Rwanda,Rwanda - Tangata - 1013323,Rejected,Technical,11/11/18,Northern Province,Burera,Rwerere,Rugali,Tangata,Kara,,,Project Assessment - 2018.9.9,-1.51042,29.8463,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7525.0,44303.0,Tangata,700.0,Butare,950.0,Gacyamo,890.0,Kirambo,975.0,Mushubi,476.0,,,9/9/18,,,,,,,,,POINT (482897.78909672593 4833002.110634955),1562.041015625,3631.207763671875,6018.26416015625,1582.57568359375,3653.3955078125,6096.001953125
006f100000d7ERvAAM,1013324,Rwanda,Rwanda - Burindwa - 1013324,Rejected,Technical,11/13/18,Northern Province,Burera,Rwerere,Rugali,Burindwa,Kamirabageni,,,Project Assessment - 2018.9.9,-1.50887,29.84577,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7578.0,44536.0,Burindwa,698.0,Gacundura,1018.0,Moma,752.0,Butare,950.0,Kirambo,975.0,,,9/9/18,,,,,,,,,POINT (482838.80365937157 4833173.481264906),1574.62451171875,3834.782470703125,6398.55712890625,1610.079833984375,3825.133056640625,6566.431640625
006f100000d7ESAAA2,1013325,Rwanda,Rwanda - Ruheka - 1013325,Rejected,Technical,11/12/18,Northern Province,Burera,Ruhunde,Gitovu ( kaverano),Ruheka,Nyamagana,,,Project Assessment - 2018.9.9,-1.59185,29.923,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7507.0,47159.0,Kaberano,762.0,Kivumu,616.0,Genda,813.0,Nyabisasa,436.0,,0.0,,,9/9/18,,,,,,,,,POINT (491432.5392971008 4823999.326221053),1986.25439453125,3991.91796875,6580.6513671875,2013.95361328125,4053.97265625,6669.166015625
006f100000d7ESPAA2,1013326,Rwanda,Rwanda - Kwa kabandwa - 1013326,Rejected,Technical,11/5/18,Northern Province,Burera,Gatebe,Musenda,Kwa kabandwa,Nyiragashiru,,,Project Assessment - 2018.9.9,-1.55462,29.98703,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8716.0,49705.0,Kabuga,524.0,Bikumba,1400.0,Murambo,528.0,Gacyamo,342.0,Rwamazi,628.0,,,9/9/18,,,,,,,,,POINT (498556.8584092097 4828115.781491832),1805.8115234375,4028.455322265625,7112.0703125,1842.298583984375,4087.39208984375,7208.03515625
006f100000d7ESZAA2,1013327,Rwanda,Rwanda - Kwa Bizimana - 1013327,Rejected,Technical,11/5/18,Northern Province,Burera,Gatebe,Musama ( Bikumba-Muramba),Kwa Bizimana,Rukopfo,,,Project Assessment - 2018.9.9,-1.55547,29.98941,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8809.0,50028.0,Bikumba,1400.0,Kabuga,524.0,Murambo,528.0,Rwamazi,628.0,Gacyamo,342.0,,,9/9/18,,,,,,,,,POINT (498821.675922212 4828021.803536737),1911.366455078125,3874.78369140625,7352.3544921875,1965.621826171875,3990.41064453125,7439.40283203125
006f100000d7ESjAAM,1013328,Rwanda,Rwanda - Kwa rangira - 1013328,Rejected,Vehicular Bridge Required,11/30/18,Northern Province,Burera,Ruhunde,Gitovu( Kaberano),Kwa rangira,Mumujebe,,,Project Pre-Assessment - 2018.9.9,-1.59045,29.93291,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8243.0,47210.0,Kaberano,762.0,,0.0,,0.0,,0.0,,0.0,,,9/9/18,,,,,,,,,POINT (492535.17812730005 4824154.1545478115),1760.6614990234375,4206.119140625,7159.818359375,1769.189208984375,4269.2216796875,7322.4013671875
006f100000d7ESoAAM,1013329,Rwanda,Rwanda - Rugarama - 1013329,Rejected,Vehicular Bridge Required,11/30/18,Northern Province,Burera,Gatebe,Rwasa,Rugarama,For rain,,,Project Pre-Assessment - 2018.9.9,-1.50973,29.92132,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5700.0,32026.0,Rugarama,564.0,Rutovu,827.0,,0.0,,0.0,,0.0,,,9/9/18,,,,,,,,,POINT (491245.2753358339 4833078.846057842),1637.5325927734375,2432.414794921875,4556.24951171875,1727.013671875,2466.9638671875,4788.5849609375
006f100000d7EStAAM,1013330,Rwanda,Rwanda - Mu rubuye - 1013330,Rejected,Vehicular Bridge Required,11/30/18,Northern Province,Burera,Gitovu,Runoga (Gitwe),Mu rubuye,Gitwe,,,Project Pre-Assessment - 2018.9.9,-1.5145,29.79785,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7593.0,46163.0,Gitwe,526.0,,0.0,,0.0,,0.0,,0.0,,,9/9/18,,,,,,,,,POINT (477506.776059439 4832550.565445409),1196.802978515625,2478.5185546875,5267.50830078125,1273.77587890625,2495.396484375,5069.5302734375
006f100000d7Q8jAAE,1013484,Rwanda,Rwanda - Resume (kwa Frederick) - 1013484,Rejected,Technical,11/10/18,Northern Province,Burera,Kinyababa,Bugamba,Resume (kwa Frederick),Kabwa,,,Project Assessment - 2018.9.16,-1.37445,29.80846,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8195.0,42731.0,Gatare,700.0,Gitoma,0.0,Kabingo,764.0,Kirwa,428.0,,0.0,,,9/16/18,,,,,,,,,POINT (478686.0500543186 4848035.237261093),2780.8603515625,4382.072265625,7028.263671875,2859.34716796875,4432.0849609375,7139.8310546875
006f100000d7Q98AAE,1013487,Rwanda,Rwanda - Karunga - 1013487,Rejected,Technical,11/10/18,Northern Province,Burera,Kinyababa,Bugamba,Karunga,Mahongora,,,Project Assessment - 2018.9.16,-1.38143,29.81682,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8698.0,45773.0,Kabingo,764.0,Kirwa,428.0,Ndabizi,522.0,,0.0,,0.0,,,9/16/18,,,,,,,,,POINT (479616.3863315357 4847263.570517376),1917.6729736328125,4149.1103515625,6763.3056640625,1731.341796875,4135.8193359375,6772.3154296875
006f100000d7Q9DAAU,1013488,Rwanda,Rwanda - Ku mashuri ya GSNDM Carmel Gahunga - 1013488,Rejected,Technical,11/5/18,Northern Province,Burera,Gahunga,Kidakama,Ku mashuri ya GSNDM Carmel Gahunga,Nyabyungo,,,Project Assessment - 2018.9.16,-1.45014,29.67945,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,14835.0,67854.0,Mubuga,1017.0,Rusenyi,733.0,Bahenga,649.0,Kabindi,720.0,,0.0,,,9/16/18,,,,,,,,,POINT (464331.26935832994 4839664.98567004),6631.6884765625,12304.291015625,21157.107421875,7093.3837890625,13006.59375,22101.708984375
006f100000d7Q9IAAU,1013489,Rwanda,Rwanda - Nyagatoki - 1013489,Rejected,Technical,11/14/18,Northern Province,Burera,Kinoni,Nkenke,Nyagatoki,Rususa,,,Project Assessment - 2018.9.16,-1.43466,29.6722,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,10607.0,58313.0,Nyagatoki,500.0,Buhoro,402.0,,0.0,,0.0,,0.0,,,9/16/18,,,,,,,,,POINT (463524.28100972465 4841376.427830288),5092.90966796875,11086.00390625,18099.056640625,5199.3671875,11217.109375,18026.857421875
006f100000d7Q9NAAU,1013490,Rwanda,Rwanda - Kwa Twagira - 1013490,Rejected,Vehicular Bridge Required,10/31/18,Northern Province,Burera,Kinoni,Ntaruka,Kwa Twagira,Shenyi,,,Project Assessment - 2018.9.16,-1.46467,29.74894,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7395.0,33283.0,Shenyi,353.0,Kigina,773.0,Nyarubuye,393.0,,0.0,,0.0,,,9/16/18,,,,,,,,,POINT (472063.9027734865 4838059.452298512),1492.302490234375,2884.96435546875,3911.99609375,1513.2666015625,2933.74072265625,3960.98876953125
006f100000d7Q9SAAU,1013491,Rwanda,Rwanda - Gasagara - 1013491,Prospecting,,12/31/25,Northern Province,Burera,Gahunga,Nyangwe-Gisizi,Gasagara,Nyabyungo,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.16,-1.43466,29.6722,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,10607.0,58313.0,Gasagara,227.0,Nyagasozi,182.0,Gikoro,720.0,Kabagabo,503.0,Gisizi,720.0,,,9/16/18,,,,,,,,,POINT (463524.28100972465 4841376.427830288),5092.90966796875,11086.00390625,18099.056640625,5199.3671875,11217.109375,18026.857421875
006f100000d7Q9XAAU,1013492,Rwanda,Rwanda - Ku mashuri ya karangara - 1013492,Rejected,Technical,11/5/18,Northern Province,Burera,Rugarama,Karangara,Ku mashuri ya karangara,Umwuzi (rain water) from volcanic,,,Project Assessment - 2018.9.16,-1.42212,29.70465,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,15586.0,68747.0,Busura,819.0,Nyabihu,1136.0,Gasiza,793.0,Karutwe,507.0,,0.0,,,9/16/18,,,,,,,,,POINT (467134.9881495921 4842763.409392937),4484.12939453125,10762.51171875,21362.62109375,4731.1474609375,10842.3564453125,21740.0546875
006f100000d7Q9cAAE,1013493,Rwanda,Rwanda - Mugeshi - 1013493,Rejected,Technical,11/5/18,Northern Province,Burera,Cyanika,Kabyiniro,Mugeshi,Umwuzi (stormwater),,,Project Assessment - 2018.9.16,-1.38299,29.71278,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11233.0,57027.0,Mugeshi,780.0,Gahama,720.0,Mugarama,898.0,,0.0,,0.0,,,9/16/18,,,,,,,,,POINT (468039.12913414877 4847089.942964455),3847.73193359375,8959.294921875,14322.458984375,3815.504638671875,8774.9775390625,14317.302734375
006f100000d7Q9hAAE,1013494,Rwanda,Rwanda - Shaga - 1013494,Rejected,Technical,11/5/18,Northern Province,Burera,Kinyababa,Rutovu,Shaga,Bureberaho,,,Project Assessment - 2018.9.16,-1.34705,29.82387,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6651.0,25692.0,Shaga,686.0,Musaga,743.0,Kavumu,838.0,,0.0,,0.0,,,9/16/18,,,,,,,,,POINT (480400.6093886756 4851064.832966342),2047.7825927734375,3378.998046875,5721.509765625,2294.564453125,3637.9423828125,6077.908203125
006f100000d7Q9mAAE,1013495,Rwanda,Rwanda - Kwa Cosma - 1013495,Rejected,Technical,11/15/18,Northern Province,Burera,Kinyababa,Rutovu,Kwa Cosma,Gaswa,,,Project Assessment - 2018.9.16,-1.32782,29.83106,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3371.0,15107.0,Nyakizi 1,452.0,Nyabizi 3,715.0,Nyabizi 2,687.0,,0.0,,0.0,,,9/16/18,,,,,,,,,POINT (481200.5541218164 4853191.041220763),925.4539184570312,1805.376708984375,3306.904296875,971.5211181640625,1830.346923828125,3312.2509765625
006f100000d7Q9rAAE,1013496,Rwanda,Rwanda - Nyabizi ya 1 - 1013496,Complete,In Service,10/27/22,Northern Province,Burera,Kinyababa,Rutovu,Nyabizi ya 1,Kabwa,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.9.16,-1.33001,29.82555,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4124.0,16289.0,Nyabizi 1,452.0,Nyabizi 2,687.0,Nyabizi 3,715.0,,0.0,,0.0,,,9/16/18,,,,,,,,,POINT (480587.42298012954 4852948.862758594),1048.8385009765625,2494.74169921875,4675.3896484375,1041.08740234375,2562.861328125,4855.8974609375
006f100000d7Q9wAAE,1013497,Rwanda,Rwanda - Nyarubuye - 1013497,Rejected,Technical,11/11/18,Northern Province,Burera,Kinoni,Ntaruka,Nyarubuye,Senyi,,,Project Assessment - 2018.9.16,-1.46659,29.74716,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7878.0,33828.0,Nyarubuye,393.0,Shenyi,353.0,Kigina,773.0,,0.0,,0.0,,,9/16/18,,,,,,,,,POINT (471865.8602303286 4837847.145183924),1949.826171875,3163.047119140625,4055.3984375,1982.4954833984375,3203.140625,4091.51416015625
006f100000d7QA1AAM,1013498,Rwanda,Rwanda - Muranbo - 1013498,Rejected,Vehicular Bridge Required,11/30/18,Northern Province,Burera,Kinyababa,Musasa,Muranbo,Kibwa,,,Project Pre-Assessment - 2018.9.16,-1.36675,29.80889,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7651.0,39185.0,Murambo,816.0,Gitoma,652.0,Rukanya,774.0,Gatare,700.0,,0.0,,,9/16/18,,,,,,,,,POINT (478733.8313154924 4848886.587528596),2281.07958984375,4464.669921875,7005.6220703125,2332.7880859375,4650.2529296875,7104.962890625
006f100000d7QA6AAM,1013499,Rwanda,Rwanda - Buharo - 1013499,Rejected,Technical,11/30/18,Northern Province,Burera,Kinoni,gafuko,Buharo,Umwuzi (storm water),,,Project Pre-Assessment - 2018.9.16,-1.45314,29.73895,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9832.0,45950.0,Buhoro,402.0,Nyagatoki,500.0,,0.0,,0.0,,0.0,,,9/16/18,,,,,,,,,POINT (470952.13410277007 4839334.140826622),1304.377197265625,2693.912109375,5184.140625,1330.23486328125,2643.94775390625,5190.560546875
006f100000d7QABAA2,1013500,Rwanda,Rwanda - Kwa ntawitonderisi - 1013500,Rejected,Vehicular Bridge Required,10/31/18,Northern Province,Burera,Kinoni,Ntaruka,Kwa ntawitonderisi,Nyagatoki,,,Project Assessment - 2018.9.16,-1.46061,29.74088,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9613.0,41055.0,Kabaya,717.0,Nyarurembo,524.0,,0.0,,0.0,,0.0,,,9/16/18,,,,,,,,,POINT (471166.98780147714 4838508.244454173),2127.72607421875,3586.6201171875,4967.8486328125,2145.556640625,3590.04833984375,4971.3154296875
006f100000d7QAGAA2,1013501,Rwanda,Rwanda - Gasumo - 1013501,Rejected,Technical,11/5/18,Northern Province,Burera,Kinyababa,Rutovu,Gasumo,Kabwa,,,Project Assessment - 2018.9.16,-1.33816,29.81862,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5274.0,19812.0,Rubayu,672.0,Nyabizi 1,452.0,Gitenge,1002.0,Ryatambu,763.0,,0.0,,,9/16/18,,,,,,,,,POINT (479816.3251523952 4852047.7075016145),1690.816650390625,2918.00146484375,4786.49609375,1842.795654296875,3176.10107421875,5017.7255859375
006f100000d7hMWAAY,1013618,Rwanda,Rwanda - Kwa Ndimurwango - 1013618,Rejected,Technical,12/11/18,Northern Province,Burera,Nemba,Kivumu,Kwa Ndimurwango,Muhondo,,,Project Assessment - 2018.12.10,-1.591966,29.876044,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7190.0,41273.0,Kigeyo,776.0,Songorero,970.0,Muhondo,1200.0,,0.0,,0.0,,,12/10/18,,,,,,,,,POINT (486207.94011770905 4823986.246236037),1708.593017578125,3335.16162109375,5919.0537109375,1749.375,3391.735107421875,6023.2421875
006f100000d7jAsAAI,1013694,Rwanda,Rwanda - Bisayu2 - 1013694,Rejected,Technical,11/5/18,Northern Province,Burera,Rusarabuye,Ruhanga,Bisayu2,Kabare,,,Project Assessment - 2018.9.27,-1.46159,29.82579,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7522.0,38662.0,Bisayu 2,327.0,Karorero,458.0,Kajerijeri,641.0,,0.0,,0.0,,,9/27/18,,,,,,,,,POINT (480615.2074547671 4838400.802004402),2170.45166015625,4688.64453125,8385.830078125,2285.92578125,4879.46875,8784.396484375
006f100000d7jAxAAI,1013695,Rwanda,Rwanda - Ngundu - 1013695,Rejected,Technical,10/31/18,Northern Province,Burera,Rusarabuye,Ruhanga,Ngundu,Rugezi,,,Project Assessment - 2018.9.28,-1.45343,29.85064,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6793.0,44977.0,Ngundu,315.0,Kamugondo,427.0,Ruhurura ya 1,387.0,Bumbu,823.0,,0.0,,,9/27/18,,,,,,,,,POINT (483380.27755142516 4839303.205963468),817.080078125,3005.61962890625,5901.0009765625,775.1774291992188,3091.90625,5889.8583984375
006f100000d7jDXAAY,1013708,Rwanda,Rwanda - Nyarukore - 1013708,Rejected,Technical,11/12/18,Northern Province,Burera,Bungwe,Tumba,Nyarukore,Ruhoga,,,Project Assessment - 2018.9.28,-1.5066,29.99458,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9366.0,54409.0,Murambo,627.0,Nyamabare,302.0,Nyarukore,487.0,,0.0,,0.0,,,9/28/18,,,,,,,,,POINT (499396.9158547352 4833425.0689615),2086.0185546875,5273.63916015625,8728.51171875,2095.48828125,5478.4951171875,8953.177734375
006f100000d7jDcAAI,1013709,Rwanda,Rwanda - Sangabuzi - 1013709,Rejected,Technical,11/11/18,Northern Province,Burera,Bungwe,Mudugali,Sangabuzi,Ruhoga,,,Project Assessment - 2018.9.28,-1.47722,29.94955,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6419.0,32233.0,Sangabuzi,375.0,Rubayu,525.0,Kivumu,305.0,Mushunga,602.0,,0.0,,,9/28/18,,,,,,,,,POINT (494386.34637320833 4836673.375466413),1517.655517578125,2981.220703125,5028.2451171875,1503.61962890625,2969.81396484375,5173.0654296875
006f100000d7jDhAAI,1013710,Rwanda,Rwanda - Cyahera - 1013710,Rejected,Technical,11/14/18,Northern Province,Burera,Butaro,Muhotora,Cyahera,Rugezi,,,Project Assessment - 2018.9.28,-1.43601,29.85018,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7671.0,45149.0,Cyahera,297.0,Gahunge,285.0,Gahinga,382.0,,0.0,,0.0,,,9/28/18,,,,,,,,,POINT (483328.96491647046 4841229.232752837),1191.846923828125,3054.99853515625,6416.919921875,1161.1798095703125,3047.49365234375,6579.23046875
0063Z00000mZ1W5QAK,1025885,Rwanda,Rwanda - Nyabugogo - 1025885,Identified,Identified in Needs Assessment,5/15/24,Northern Province,Gakenke,Gashenyi - karambo,Taba - kanyanza,Nyabugogo,Nyabyamo,,,Project Pre-Assessment - 2021.2.16,-1.650908,29.826677,2762.0,https://api.worldpop.org/v1/services/stats?,7114.28,48325.71,Bushyita,613.0,Murambi,505.0,Marembo,543.0,Gatembe,620.0,Kabuhuno,481.0,,0.0,2/16/21,,0.0,,0.0,,0.0,,0.0,POINT (480715.6261901121 4817468.950763892),1714.0673828125,3476.88818359375,5918.5400390625,1806.57568359375,3680.125,6105.5439453125
0063Z0000104gMUQAY,1046363,Rwanda,Rwanda - Vunga - 1046363,Identified,Requested,12/31/24,Northern Province,Gakenke,Mugunga,Nkomane,Vunga,Nyarutovu,,,Project Assessment - 2023.6.12,-1.929239,30.113072,4633.0,https://api.worldpop.org/v1/services/stats?,92859.83,421513.91,Nkomane,1200.0,Kanaba,1012.0,Rwamambe,506.0,Bushoka,865.0,Mugunga,1050.0,,0.0,6/12/23,,0.0,,0.0,,0.0,,0.0,POINT (512578.78057986026 4786695.899966658),15241.46875,39980.16015625,69727.390625,16026.33984375,41411.296875,72355.53125
006Ns000008usvbIAA,1050528,Rwanda,Rwanda - Cyangoga - 1050528,Complete,In Service,2/20/25,Northern Province,Gakenke,Rusasa,Gakenke,Cyangoga,Mukungwa,,,Project Pre-Assessment - 2024.2.16,-1.619444444,29.63333333,5142.0,https://api.worldpop.org/v1/services/stats?,7868.4,48947.23,Gisenyi,985.0,Mwambi,1263.0,Nyakigezi,1321.0,Mubuga,713.0,Kibaya,860.0,,0.0,2/16/24,,0.0,,0.0,,0.0,,0.0,POINT (459202.8472417822 4820944.842296982),1878.117919921875,4296.662109375,8027.7421875,1954.893310546875,4411.5283203125,8230.087890625
