Bridge Site,Bridge Survey: Created Date,Bridge Survey: Bridge Survey Name,Origin,Origin - Other,Origin - Admin Code,Destination,Destination - Other,Destination - Admin Code,Home Village,Home Village - Other,Home Village - Admin Code,Crossing Method,Purpose of Travel,Purpose of Travel - Other,Purpose of Travel - Categorized,Travel time,Gender,Approximate Age,Number of seniors traveling,Number of adults,Number of young adults traveling,Number of school aged children,Number of young children,Mode of Transportation,Cargo,Cargo - Other,Notes,Person previously surveyed today,River Conditions,River Photo URL,Weather Conditions,Bridge Survey: ID
Rwimvubu,05/10/2019,Bridge Survey - 00001962,,,,Other,Busanze Catholic Parish,23010403,Giheta,,23070104,B2P bridge,Church or worship,,Worship,180,Female,Senior,,1,1,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xIpQAJ,Cloudy; Temperature is moderate,a3b3Z000000OVBN
Kanyarira,29/08/2019,Bridge Survey - 00001009,,,,Other,Nyarusange,26020111,Other,Bisika,26020401,B2P bridge,Church or worship,,Worship,,Female,Senior,,2,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xDDQAZ,Sunny; Temperature is moderate,a3b3Z000000ORSW
Kanyarira,06/11/2019,Bridge Survey - 00002493,,,,Other,Gashinge,26020404,Other,Giseke,43110202,B2P bridge,Church or worship,,Worship,,Female,Senior,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xNHQAZ,Sunny; Temperature is moderate,a3b3Z000000OYF8
Rwimvubu,06/10/2019,Bridge Survey - 00001976,,,,Mashya,,23070105,Marambi,,23010503,B2P bridge,Church or worship,,Worship,30,Female,Young adult,,,,1,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xItQAJ,Cloudy; Temperature is cool,a3b3Z000000OVCF
Gahororo,17/11/2019,Bridge Survey - 00002953,,,,Other,Karama Catholic parish,24030306,Muhembe,,24030501,B2P bridge,Church or worship,,Worship,30,Female,Young adult,,,,2,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZUe
Gahororo,17/11/2019,Bridge Survey - 00002894,,,,Other,Karama Catholic parish,24030306,Other,Ketete,24030502,B2P bridge,Church or worship,,Worship,30,Female,Young adult,,,1,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZTh
Gahororo,17/11/2019,Bridge Survey - 00002937,,,,Other,Karama Catholic parish,24030306,Other,Ketete,24030502,B2P bridge,Church or worship,,Worship,30,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZUO
Rwamamara,19/01/2020,Bridge Survey - 00003513,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,30,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfE3
Rwamamara,19/01/2020,Bridge Survey - 00003580,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,30,Female,Young adult,,,1,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfF8
Rwamamara,19/01/2020,Bridge Survey - 00003588,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,30,Female,Young adult,,,1,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfFG
Kanyarira,08/11/2019,Bridge Survey - 00002534,,,,Kanyarira Praying Mountain,,26020404,Rukurazo,,27090402,B2P bridge,Church or worship,,Worship,40,Female,Young adult,,,2,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xNfQAJ,Sunny; Temperature is moderate,a3b3Z000000OYZx
Gahororo,16/11/2019,Bridge Survey - 00002858,,,,Other,Karama Catholic parish,24030306,Other,Ketete,24030502,B2P bridge,Church or worship,Baptism class,Worship,40,Female,Young adult,,,2,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ1QAJ,Sunny; Temperature is moderate,a3b3Z000000OZSd
Gahororo,16/11/2019,Bridge Survey - 00002873,,,,Other,Karama Catholic parish,24030306,Muhembe,,24030501,B2P bridge,Church or worship,Choir practice,Worship,40,Female,Young adult,,,2,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ1QAJ,Sunny; Temperature is moderate,a3b3Z000000OZSs
Gahororo,17/11/2019,Bridge Survey - 00002939,,,,Other,Karama Catholic parish,24030306,Muhembe,,24030501,B2P bridge,Church or worship,,Worship,40,Female,Young adult,,,2,3,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZUQ
Rwamamara,18/10/2019,Bridge Survey - 00002139,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,3,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKpQAJ,Sunny,a3b3Z000000OWSW
Rwamamara,19/10/2019,Bridge Survey - 00002212,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKrQAJ,Sunny,a3b3Z000000OWXU
Rwamamara,19/10/2019,Bridge Survey - 00002215,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKrQAJ,Sunny,a3b3Z000000OWXX
Rwamamara,15/01/2020,Bridge Survey - 00003292,,,,Other,Ngororero Catholic parish,35110506,Mubuga,,35050604,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,2,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A20hPQAR,Sunny; Temperature is hot,a3b3Z000000Oey9
Rwamamara,19/01/2020,Bridge Survey - 00003535,,,,Other,Ngororero Catholic parish,35110506,Gaseke,,35050601,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEP
Rwamamara,19/01/2020,Bridge Survey - 00003536,,,,Other,Ngororero Catholic parish,35110506,Gaseke,,35050601,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEQ
Rwamamara,19/01/2020,Bridge Survey - 00003475,,,,Other,Ngororero Adventist church,35110503,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AbQAJ,Sunny; Temperature is moderate,a3b3Z000000OfDR
Rwamamara,19/01/2020,Bridge Survey - 00003569,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEx
Rwamamara,19/01/2020,Bridge Survey - 00003589,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,4,,1,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfFH
Rwamamara,19/01/2020,Bridge Survey - 00003590,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,3,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfFI
Kanyarira,05/02/2020,Bridge Survey - 00003807,,,,Kanyarira Praying Mountain,,26020404,Bisika,,26020401,B2P bridge,Church or worship,,Worship,60,Female,Young adult,,,2,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1tkgQAB,Sunny; Temperature is moderate,a3b3Z000000OgWW
Gahororo,15/02/2020,Bridge Survey - 00004204,,,,Karama Catholic Parish,,24030306,Rujyejye,,24030504,B2P bridge,Church or worship,Baptism class,Worship,60,Female,Young adult,,,2,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhSm
Gahororo,15/02/2020,Bridge Survey - 00004205,,,,Karama Catholic Parish,,24030306,Rujyejye,,24030504,B2P bridge,Church or worship,Baptism class,Worship,60,Female,Young adult,,,1,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhSn
Gahororo,15/02/2020,Bridge Survey - 00004206,,,,Karama Catholic Parish,,24030306,Rujyejye,,24030504,B2P bridge,Church or worship,Baptism class,Worship,60,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhSo
Gahororo,15/02/2020,Bridge Survey - 00004211,,,,Karama Catholic Parish,,24030306,Rujyejye,,24030504,B2P bridge,Church or worship,Baptism class,Worship,60,Female,Young adult,,,,4,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhSt
Gahororo,15/02/2020,Bridge Survey - 00004213,,,,Karama Catholic Parish,,24030306,Rujyejye,,24030504,B2P bridge,Church or worship,Baptism class,Worship,60,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhSv
Gahororo,16/09/2019,Bridge Survey - 00001400,,,,Karama Center,Catholic parish,24030306,Bunazi,,24030204,B2P bridge,Church or worship,,Worship,90,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xG4QAJ,Sunny; Temperature is moderate,a3b3Z000000OT7O
Rwamamara,18/10/2019,Bridge Survey - 00002152,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,90,Female,Young adult,,,,,3,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKpQAJ,Sunny,a3b3Z000000OWSj
Rwamamara,19/10/2019,Bridge Survey - 00002210,,,,Other,Ngororero Catholic parish,35110506,Gaseke,,35050601,B2P bridge,Church or worship,,Worship,90,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKrQAJ,Sunny,a3b3Z000000OWXS
Rwamamara,19/10/2019,Bridge Survey - 00002223,,,,Other,Hindiro,35030101,Mubuga,,35050604,B2P bridge,Church or worship,,Worship,90,Female,Young adult,,,2,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKrQAJ,Sunny,a3b3Z000000OWXf
Rwamamara,20/10/2019,Bridge Survey - 00002242,,,,Other,Ngororero Catholic parish,35110506,Gaseke,,35050601,B2P bridge,Church or worship,,Worship,90,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKxQAJ,Sunny,a3b3Z000000OWXy
Gahororo,17/11/2019,Bridge Survey - 00002922,,,,Other,Karama Catholic parish,24030306,Bunazi,,24030201,B2P bridge,Church or worship,,Worship,90,Female,Young adult,,,3,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ7QAJ,Sunny; Temperature is hot,a3b3Z000000OZU9
Rwamamara,19/01/2020,Bridge Survey - 00003516,,,,Other,Ngororero Catholic parish,35110506,Mubuga,,35050604,B2P bridge,Church or worship,,Worship,90,Female,Young adult,,,1,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfE6
Rwamamara,19/01/2020,Bridge Survey - 00003559,,,,Other,Ngororero Catholic parish,35110506,Mubuga,,35050604,B2P bridge,Church or worship,,Worship,90,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEn
Rwamamara,19/01/2020,Bridge Survey - 00003560,,,,Other,Ngororero Catholic parish,35110506,Mubuga,,35050604,B2P bridge,Church or worship,,Worship,90,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEo
Rwamamara,19/01/2020,Bridge Survey - 00003527,,,,Other,Ngororero Catholic parish,35110506,Other,Itetero,35110501,B2P bridge,Church or worship,,Worship,90,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEH
Rwamamara,19/01/2020,Bridge Survey - 00003548,,,,Other,Ngororero Catholic parish,35110506,Other,Itetero,35110501,B2P bridge,Church or worship,,Worship,90,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEc
Rwamamara,19/10/2019,Bridge Survey - 00002220,,,,Other,Hindiro,35030101,Mubuga,,35050604,B2P bridge,Church or worship,,Worship,120,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKrQAJ,Sunny,a3b3Z000000OWXc
Rwamamara,20/10/2019,Bridge Survey - 00002248,,,,Other,Ngororero Catholic parish,35110506,Mubuga,,35050604,B2P bridge,Church or worship,,Worship,120,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKxQAJ,Sunny,a3b3Z000000OWY4
Rwamamara,20/10/2019,Bridge Survey - 00002238,,,,Other,Ngororero Catholic parish,35110506,Other,Cyumba,35110501,B2P bridge,Church or worship,,Worship,120,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKxQAJ,Sunny,a3b3Z000000OWXu
Rwamamara,19/01/2020,Bridge Survey - 00003547,,,,Other,Ngororero Catholic parish,35110506,Other,Itetero,35110501,B2P bridge,Church or worship,,Worship,120,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEb
Muregeya,25/01/2020,Bridge Survey - 00003749,,,,Other,Rubengera Adventist church,31090304,Other,Mushubati,32100406,B2P bridge,Church or worship,,Worship,120,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A22LTQAZ,Sunny; Temperature is hot,a3b3Z000000Ofgw
Gahororo,15/02/2020,Bridge Survey - 00004244,,,,Karama Catholic Parish,,24030306,Bunazi,,24030202,B2P bridge,Church or worship,Choir,Worship,120,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhTQ
Gahororo,15/02/2020,Bridge Survey - 00004226,,,,Karama Catholic Parish,,24030306,Bunazi,,24030205,B2P bridge,Church or worship,Choir's practice,Worship,120,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhT8
Gahororo,15/02/2020,Bridge Survey - 00004192,,,,Karama Catholic Parish,,24030306,Bunazi,,24030201,B2P bridge,Church or worship,,Worship,120,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhSa
Gahororo,16/02/2020,Bridge Survey - 00004284,,,,Karama Catholic Parish,,24030306,Bunazi,,24030201,B2P bridge,Church or worship,,Worship,120,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x5zQAB,Sunny; Temperature is hot,a3b3Z000000OhU4
Gahororo,16/02/2020,Bridge Survey - 00004261,,,,Karama Catholic Parish,,24030306,Bunazi,,24030203,B2P bridge,Church or worship,,Worship,120,Female,Young adult,,3,,2,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x5zQAB,Sunny; Temperature is hot,a3b3Z000000OhTh
Rwimvubu,14/12/2019,Bridge Survey - 00003180,,,,Other,Gacumu,23070101,Other,Musebeya,23010403,B2P bridge,Church or worship,,Worship,150,Female,Young adult,,,1,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1zrHQAR,Sunny; Temperature is hot,a3b3Z000000OcdH
Kanyarira,12/11/2019,Bridge Survey - 00002579,,,,Kanyarira Praying Mountain,,26020404,Other,Nyarusange,26020111,B2P bridge,Church or worship,,Worship,240,Female,Young adult,,,3,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yGwQAJ,Sunny; Temperature is moderate,a3b3Z000000OYrE
Kanyarira,05/02/2020,Bridge Survey - 00003815,,,,Kanyarira Praying Mountain,,26020404,Other,Karongi,31070303,B2P bridge,Church or worship,,Worship,240,Female,Young adult,,,1,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1tkgQAB,Sunny; Temperature is moderate,a3b3Z000000OgWe
Gahororo,16/11/2019,Bridge Survey - 00002872,,,,Other,Karama Catholic parish,24030306,Muhembe,,24030501,B2P bridge,Church or worship,Choir's practice,Worship,30,Male,Adult,,1,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ1QAJ,Sunny; Temperature is moderate,a3b3Z000000OZSr
Gahororo,16/11/2019,Bridge Survey - 00002825,,,,Karama Center,,24030306,Muhembe,,24030501,B2P bridge,Church or worship,,Worship,30,Male,Adult,,2,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ1QAJ,Sunny; Temperature is moderate,a3b3Z000000OZS6
Gahororo,16/11/2019,Bridge Survey - 00002875,,,,Other,Karama Catholic parish,24030306,Muhembe,,24030501,B2P bridge,Church or worship,,Worship,30,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ1QAJ,Sunny; Temperature is moderate,a3b3Z000000OZSu
Rwamamara,19/01/2020,Bridge Survey - 00003564,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,30,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEs
Kanyarira,09/02/2020,Bridge Survey - 00003867,,,,Gashinge,,26020404,Bisika,,26020401,B2P bridge,Church or worship,,Worship,40,Male,Adult,,1,,,1,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1trZQAR,Cloudy; Temperature is moderate,a3b3Z000000OgsI
Gahororo,16/02/2020,Bridge Survey - 00004270,,,,Karama Catholic Parish,,24030306,Muhembe,,24030501,B2P bridge,Church or worship,,Worship,40,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x5zQAB,Sunny; Temperature is hot,a3b3Z000000OhTq
Gahororo,16/09/2019,Bridge Survey - 00001408,,,,Karama Center,Parish,24030306,Other,Kaburemera,24030503,B2P bridge,Church or worship,,Worship,50,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xG4QAJ,Sunny; Temperature is moderate,a3b3Z000000OT7W
Rwamamara,19/10/2019,Bridge Survey - 00002196,,,,Other,Ngororero Adventist church,35110503,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,60,Male,Adult,,,,3,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKrQAJ,Sunny,a3b3Z000000OWXE
Rwamamara,20/10/2019,Bridge Survey - 00002247,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,60,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKxQAJ,Sunny,a3b3Z000000OWY3
